countryyearcode,INVPRIMARYTEACHERS,PRIMARYTEACHERS,INVLOWERTEACHERS,LOWERTEACHERS,INVUPPERTEACHERS,
SRB1987,,,,,,
SRB1988,,,,,,
SRB1989,,,,,,
SRB1990,,,,,,
SRB1991,,,,,,
SRB1992,,,,,,
SRB1993,,,,,,
SRB1994,,,,,,
SRB1995,,,,,,
SRB1996,,,,,,
SRB1997,,,,,,
SRB1998,,,,,,
SRB1999,,,,,0.059739421,16.73936543
SRB2000,,,,,0.060583898,16.50603585
SRB2001,,,,,0.060896855,16.42120916
SRB2002,,,,,0.062437621,16.01598486
SRB2003,,,,,0.065199841,15.33746082
SRB2004,,,,,0.068516874,14.59494491
SRB2005,,,,,0.071725335,13.94207499
SRB2006,,,,,0.074087284,13.49759295
SRB2007,0.059307195,16.86136065,0.08912529,11.22015987,0.076861069,13.01048785
SRB2008,0.060662148,16.4847444,0.095342437,10.48850889,0.080897981,12.36124795
SRB2009,0.06035941,16.56742507,0.099678861,10.03221735,0.083338936,11.99919329
SRB2010,0.058635871,17.05440684,0.10521523,9.504327471,0.086106915,11.61346908
SRB2011,0.065559938,15.2532175,0.110987992,9.009983726,0.090912425,10.99959664
SRB2012,0.064328136,15.54529739,0.116656513,8.572174608,0.092653812,10.79286409
SRB2013,0.066566773,15.02250973,0.114254402,8.752398025,0.096496708,10.36304781
SRB2014,0.064374984,15.53398433,0.118888659,8.411231231,0.099892332,10.01077844
SRB2015,0.066485192,15.04094333,0.122125977,8.188266099,0.106758352,9.366948601
SRB2016,0.069272073,14.43583187,0.123388576,8.104478032,0.11031329,9.065090874
SRB2017,0.070227852,14.23936481,0.125943472,7.940070113,0.110182679,9.075836649
SRB2018,0.070177022,14.24967853,0.128914392,7.757085801,0.110368466,9.060559006
SRB2019,0.07073351,14.13757065,0.131303337,7.615952651,0.108818368,9.189625081
SRB2020,0.071083274,14.068007,0.135625699,7.373233877,0.107848897,9.272232071
SRB2021,0.070307245,14.22328523,0.134808065,7.417953828,0.108810707,9.190272047
SRB2022,,,,,,
SYC1980,,,,,,
SYC1981,,,,,,
SYC1982,,,,,,
SYC1983,,,,,,
SYC1984,,,,,,
SYC1985,,,,,,
SYC1986,,,,,,
SYC1987,,,,,,
SYC1988,,,,,,
SYC1989,,,,,,
SYC1990,,,,,,
SYC1991,,,,,,
SYC1992,,,,,,
SYC1993,0.055668427,17.96350365,,,,
SYC1994,0.060487604,16.53231293,,,,
SYC1995,0.060719484,16.46917808,0.116610738,8.575539568,0.04942602,20.23225806
SYC1996,0.059916926,16.6897747,0.113238968,8.830882353,0.046017137,21.73103448
SYC1997,0.065868887,15.18167457,,,,
SYC1998,0.068511749,14.59603659,,,,
SYC1999,0.071533459,13.97947214,0.072652219,13.76420455,0.036702955,27.24576271
SYC2000,0.072037915,13.88157895,,,,
SYC2001,0.076460481,13.07865169,,,,
SYC2002,0.075945205,13.16738817,,,,
SYC2003,0.075689617,13.21185185,,,,
SYC2004,0.07590417,13.17450683,,,,
SYC2005,0.079558928,12.56929955,,,,
SYC2006,0.083003478,12.04768786,,,,
SYC2007,0.086391252,11.57524613,,,,
SYC2008,0.082532644,12.11641791,,,,
SYC2009,0.078029261,12.81570513,,,,
SYC2010,0.088014266,11.3617945,,,,
SYC2011,0.083343921,11.99847561,,,,
SYC2012,0.087027502,11.49062049,,,,
SYC2013,0.081343835,12.2934947,,,,
SYC2014,0.079300431,12.6102719,,,,
SYC2015,0.076064201,13.14678899,,,,
SYC2016,0.072858921,13.72515528,,,,
SYC2017,0.071152359,14.05434783,,,,
SYC2018,0.069283313,14.43348983,,,,
SYC2019,0.068028666,14.69968553,,,,
SYC2020,0.066037736,15.14285714,,,,
SYC2021,0.061960867,16.13921902,,,,
SYC2022,,,,,,
SLE1980,0.014733972,67.87036219,,,,
SLE1981,0.015170646,65.91677162,,,,
SLE1982,0.01550703,64.48688279,,,,
SLE1983,0.015714632,63.63496316,,,,
SLE1984,0.016553297,60.41092742,,,,
SLE1985,0.01742538,57.38755628,,,,
SLE1986,0.015101034,66.22063302,,,,
SLE1987,,,,,,
SLE1988,0.017692618,56.5207478,,,,
SLE1989,0.016430643,60.86189024,,,,
SLE1990,0.013739811,72.78120567,,,,
SLE1991,0.012991149,76.97548387,,,,
SLE1992,,,,,,
SLE1993,,,,,,
SLE1994,,,,,,
SLE1995,,,,,,
SLE1996,,,,,,
SLE1997,,,,,,
SLE1998,,,,,,
SLE1999,,,,,,
SLE2000,,,,,,
SLE2001,0.019555592,51.13626891,0.01115135,89.67524116,0.006872292,145.5118596
SLE2002,,,,,,
SLE2003,,,,,,
SLE2004,,,,,,
SLE2005,,,,,,
SLE2006,,,,,,
SLE2007,,,,,,
SLE2008,,,,,,
SLE2009,,,,,,
SLE2010,,,,,,
SLE2011,0.036315542,27.53641967,0.027596888,36.23596999,0.010243373,97.62409091
SLE2012,0.035336284,28.29952314,0.028119367,35.56267849,0.011824019,84.57360896
SLE2013,0.033936423,29.46686497,0.028821271,34.6965962,0.010614072,94.21454895
SLE2014,,,,,,
SLE2015,0.03439932,29.07034216,0.027574454,36.265451,0.011926743,83.84519051
SLE2016,0.03167453,31.57110765,0.028355629,35.26636688,0.010877496,91.93292422
SLE2017,0.031562355,31.68331433,0.026752397,37.37982757,0.010070261,99.3022969
SLE2018,0.040968195,24.40917859,0.037096201,26.95693827,,
SLE2019,0.038755517,25.80277766,0.035598578,28.09100965,0.014561074,68.67625241
SLE2020,0.037485755,26.67680014,0.034514904,28.97299078,,
SLE2021,0.034841122,28.70171669,0.034189993,29.24832383,,
SLE2022,,,,,,
SGP1980,,,,,,
SGP1981,,,,,,
SGP1982,,,,,,
SGP1983,,,,,,
SGP1984,,,,,,
SGP1985,,,,,,
SGP1986,,,,,,
SGP1987,,,,,,
SGP1988,,,,,,
SGP1989,,,,,,
SGP1990,,,,,,
SGP1991,,,,,,
SGP1992,,,,,,
SGP1993,,,,,,
SGP1994,,,,,,
SGP1995,,,,,,
SGP1996,,,,,,
SGP1997,,,,,,
SGP1998,,,,,,
SGP1999,,,,,,
SGP2000,,,,,,
SGP2001,,,,,,
SGP2002,,,,,,
SGP2003,,,,,,
SGP2004,,,,,,
SGP2005,,,,,,
SGP2006,,,,,,
SGP2007,,,,,,
SGP2008,,,,,,
SGP2009,,,,,,
SGP2010,,,,,,
SGP2011,,,,,,
SGP2012,,,,,,
SGP2013,,,,,,
SGP2014,,,,,,
SGP2015,,,,,,
SGP2016,,,,,,
SGP2017,0.068480344,14.60273029,,,,
SGP2018,0.069948442,14.29624402,,,,
SGP2019,0.070907852,14.10281052,,,,
SGP2020,0.072224693,13.84568012,,,,
SGP2021,,,,,,
SGP2022,,,,,,
SXM1980,,,,,,
SXM1981,,,,,,
SXM1982,,,,,,
SXM1983,,,,,,
SXM1984,,,,,,
SXM1985,,,,,,
SXM1986,,,,,,
SXM1987,,,,,,
SXM1988,,,,,,
SXM1989,,,,,,
SXM1990,,,,,,
SXM1991,,,,,,
SXM1992,,,,,,
SXM1993,,,,,,
SXM1994,,,,,,
SXM1995,,,,,,
SXM1996,,,,,,
SXM1997,,,,,,
SXM1998,,,,,,
SXM1999,,,,,,
SXM2000,,,,,,
SXM2001,,,,,,
SXM2002,,,,,,
SXM2003,,,,,,
SXM2004,,,,,,
SXM2005,,,,,,
SXM2006,,,,,,
SXM2007,,,,,,
SXM2008,,,,,,
SXM2009,,,,,,
SXM2010,,,,,,
SXM2011,,,,,,
SXM2012,0.106747231,9.367924528,,,,
SXM2013,,,,,,
SXM2014,,,,,,
SXM2015,,,,,,
SXM2016,,,,,,
SXM2017,,,,,,
SXM2018,,,,,,
SXM2019,,,,,,
SXM2020,,,,,,
SXM2021,,,,,,
SXM2022,,,,,,
SVK1980,,,,,,
SVK1981,,,,,,
SVK1982,,,,,,
SVK1983,,,,,,
SVK1984,,,,,,
SVK1985,,,,,,
SVK1986,,,,,,
SVK1987,,,,,,
SVK1988,,,,,,
SVK1989,,,,,,
SVK1990,,,,,,
SVK1991,,,,,,
SVK1992,,,,,,
SVK1993,0.045585462,21.93681821,,,,
SVK1994,0.045010179,22.21719692,,,,
SVK1995,0.04547509,21.99006106,,,,
SVK1996,,,,,,
SVK1997,,,,,0.077027678,12.98234644
SVK1998,0.052408586,19.08084296,0.063660251,15.7083891,0.069223815,14.44589559
SVK1999,0.053874774,18.56156263,0.067291399,14.86074018,0.067527715,14.8087344
SVK2000,0.057740819,17.31877059,0.0750231,13.32922785,0.06411926,15.59593786
SVK2001,0.051543776,19.40098457,0.06968536,14.35021638,0.065221778,15.33230214
SVK2002,0.052064814,19.20682933,0.0719677,13.89512237,0.066573962,15.02088762
SVK2003,0.053556314,18.6719346,0.072051268,13.8790063,0.067043087,14.91578087
SVK2004,0.055294167,18.08509015,0.072865972,13.7238271,0.070404944,14.20354793
SVK2005,0.056100851,17.82504152,0.071540767,13.97804406,0.070651979,14.15388518
SVK2006,0.058478383,17.10033616,0.073092788,13.68124033,0.071308351,14.02360286
SVK2007,0.067116133,14.89954733,0.071781858,13.93109661,0.072371029,13.81768385
SVK2008,0.062568215,15.98255599,0.073418263,13.6205892,0.072311922,13.8289782
SVK2009,0.06548885,15.26977483,0.075822835,13.18863902,0.072299594,13.83133624
SVK2010,0.066565101,15.02288707,0.078309221,12.76988818,0.07501548,13.33058187
SVK2011,0.066521558,15.03272072,0.082656942,12.0981974,0.075990308,13.15957299
SVK2012,0.067288436,14.86139462,0.085745422,11.66243027,0.077406334,12.91883948
SVK2013,0.066850009,14.95886121,0.086994877,11.49492978,0.074469521,13.42831254
SVK2014,0.065480274,15.27177477,0.088379589,11.31482977,0.074271461,13.46412189
SVK2015,0.064588409,15.48265407,0.087658729,11.40787708,0.074775762,13.37331743
SVK2016,0.064296904,15.55284834,0.08815851,11.34320445,0.07591764,13.17216926
SVK2017,0.06353746,15.73874681,0.087335272,11.45012755,0.076168539,13.1287802
SVK2018,0.063547243,15.73632385,0.085699393,11.66869407,0.077041423,12.98003017
SVK2019,0.065044011,15.37420563,0.085717416,11.66624057,0.077836611,12.84742468
SVK2020,0.065515791,15.26349589,0.084890307,11.77990794,0.077534402,12.89750062
SVK2021,,,,,,
SVK2022,,,,,,
SVN1980,,,,,,
SVN1981,,,,,,
SVN1982,,,,,,
SVN1983,,,,,,
SVN1984,,,,,,
SVN1985,,,,,,
SVN1986,,,,,,
SVN1987,,,,,,
SVN1988,,,,,,
SVN1989,,,,,,
SVN1990,,,,,,
SVN1991,,,,,,
SVN1992,,,,,,
SVN1993,0.053257358,18.7767481,,,,
SVN1994,0.059959125,16.67802856,,,,
SVN1995,0.0640402,15.61519174,,,,
SVN1996,0.069824493,14.321622,0.065221607,15.33234221,0.061887139,16.15844604
SVN1997,,,0.067208838,14.87899543,0.0590575,16.93265048
SVN1998,0.072029432,13.88321377,0.068213114,14.65993768,0.072453977,13.8018648
SVN1999,0.069587158,14.37046752,0.070608159,14.16266917,0.080522354,12.41891167
SVN2000,,,0.073078266,13.68395913,0.08270976,12.09047161
SVN2001,0.077858339,12.84383933,0.077357983,12.92691415,0.084531512,11.82990794
SVN2002,0.084200869,11.87636205,0.079402062,12.59413139,0.085361125,11.71493457
SVN2003,0.087557076,11.42112144,0.076571024,13.05977044,0.081914894,12.20779221
SVN2004,0.065573944,15.24995958,0.086593367,11.5482286,0.083917026,11.91653291
SVN2005,0.066437868,15.05165692,0.092186365,10.8475912,0.082069422,12.18480616
SVN2006,0.067054661,14.91320632,0.097432449,10.26352114,0.086106234,11.61356093
SVN2007,0.05568566,17.95794469,0.132266862,7.560472718,0.086887168,11.50917933
SVN2008,0.056542039,17.68595579,0.133642366,7.48265711,0.087858229,11.38197317
SVN2009,0.057785224,17.30546212,0.1337341,7.47752443,0.090201819,11.08625096
SVN2010,0.058469243,17.10300907,0.135079863,7.40302793,0.091322607,10.95019107
SVN2011,0.059764899,16.73222934,0.135762944,7.365780165,0.092505022,10.8102239
SVN2012,0.059768876,16.73111595,0.13632858,7.33521905,0.092970637,10.75608422
SVN2013,0.05918795,16.89533086,0.136121852,7.346359029,0.092042839,10.86450622
SVN2014,0.059535399,16.79672967,0.136721191,7.314155128,0.090010521,11.10981241
SVN2015,0.059125742,16.91310708,0.13446143,7.437076944,0.089428327,11.18213918
SVN2016,0.072338151,13.82396398,0.169247726,5.908498896,0.083986383,11.9066921
SVN2017,,,,,,
SVN2018,,,,,0.083958699,11.91061817
SVN2019,,,,,0.084030481,11.90044357
SVN2020,,,,,0.086695326,11.53464717
SVN2021,,,,,,
SVN2022,,,,,,
SLB1980,0.029880271,33.46689895,,,,
SLB1981,0.028597944,34.9675491,,,,
SLB1982,0.027649663,36.16680567,,,,
SLB1983,0.030563557,32.71870504,,,,
SLB1984,0.032503121,30.76627604,,,,
SLB1985,0.029873397,33.47459893,,,,
SLB1986,0.036096361,27.70362358,,,,
SLB1987,,,,,,
SLB1988,,,,,,
SLB1989,,,,,,
SLB1990,0.045521918,21.96743997,,,,
SLB1991,0.043717848,22.8739531,,,,
SLB1992,0.044877803,22.28273092,,,,
SLB1993,0.041685826,23.98896903,,,,
SLB1994,0.043517397,22.97931583,,,,
SLB1995,,,,,,
SLB1996,,,,,,
SLB1997,0.045955882,21.76,,,,
SLB1998,,,,,,
SLB1999,0.046342851,21.57830126,,,,
SLB2000,,,,,,
SLB2001,,,,,,
SLB2002,,,,,,
SLB2003,,,,,,
SLB2004,,,,,,
SLB2005,,,,,,
SLB2006,,,,,,
SLB2007,,,,,,
SLB2008,,,,,,
SLB2009,,,,,,
SLB2010,0.057569091,17.37043224,0.0208545,47.95128205,0.014304379,69.90866142
SLB2011,0.059212621,16.88829152,,,,
SLB2012,0.058941891,16.96586227,,,,
SLB2013,0.055349507,18.0670082,,,,
SLB2014,0.055824352,17.91332935,,,,
SLB2015,0.044146815,22.65169094,0.04096616,24.41039113,0.009568535,104.5092025
SLB2016,0.045471034,21.99202252,0.043694794,22.88602151,,
SLB2017,0.043690127,22.88846611,0.047754235,20.94055099,,
SLB2018,0.041796367,23.92552422,,,,
SLB2019,0.042331957,23.62281509,0.039949228,25.03177258,,
SLB2020,,,,,,
SLB2021,,,,,,
SLB2022,,,,,,
SOM1980,0.009057567,110.4049235,,,,
SOM1981,,,,,,
SOM1982,,,,,,
SOM1983,,,,,,
SOM1984,,,,,,
SOM1985,,,,,,
SOM1986,,,,,,
SOM1987,,,,,,
SOM1988,,,,,,
SOM1989,,,,,,
SOM1990,,,,,,
SOM1991,,,,,,
SOM1992,,,,,,
SOM1993,,,,,,
SOM1994,,,,,,
SOM1995,,,,,,
SOM1996,,,,,,
SOM1997,,,,,,
SOM1998,,,,,,
SOM1999,,,,,,
SOM2000,,,,,,
SOM2001,,,,,,
SOM2002,,,,,,
SOM2003,,,,,,
SOM2004,,,,,,
SOM2005,,,,,,
SOM2006,,,,,,
SOM2007,0.006577723,152.0282828,0.004166838,239.990139,0.002444296,409.1157061
SOM2008,,,,,,
SOM2009,,,,,,
SOM2010,,,,,,
SOM2011,,,,,,
SOM2012,,,,,,
SOM2013,,,,,,
SOM2014,,,,,,
SOM2015,,,,,,
SOM2016,,,,,,
SOM2017,,,,,,
SOM2018,,,,,,
SOM2019,,,,,,
SOM2020,,,,,,
SOM2021,,,,,,
SOM2022,,,,,,
ZAF1980,,,,,,
ZAF1981,,,,,,
ZAF1982,,,,,,
ZAF1983,,,,,,
ZAF1984,,,,,,
ZAF1985,,,,,,
ZAF1986,,,,,,
ZAF1987,,,,,,
ZAF1988,,,,,,
ZAF1989,,,,,,
ZAF1990,,,,,,
ZAF1991,0.039599977,25.25254008,,,,
ZAF1992,,,,,,
ZAF1993,,,,,,
ZAF1994,0.029356143,34.06442096,,,,
ZAF1995,0.030563453,32.7188167,,,,
ZAF1996,,,,,,
ZAF1997,0.024437782,40.92024462,,,,
ZAF1998,,,,,,
ZAF1999,0.029802088,33.5546956,,,,
ZAF2000,0.029077535,34.39081106,,,,
ZAF2001,0.02622121,38.13706551,,,,
ZAF2002,0.029467621,33.93555293,,,,
ZAF2003,0.029805115,33.55128836,,,,
ZAF2004,0.029948913,33.39019394,,,,
ZAF2005,0.033749419,29.63014004,,,,
ZAF2006,0.032151244,31.10299569,,,,
ZAF2007,0.032546331,30.72542985,,,,
ZAF2008,0.032869802,30.42306109,,,,
ZAF2009,0.031669941,31.57568207,,,,
ZAF2010,,,,,,
ZAF2011,0.03172668,31.51921383,,,,
ZAF2012,0.031340521,31.90757417,,,,
ZAF2013,0.032055246,31.19614227,,,,
ZAF2014,0.031342987,31.90506378,,,,
ZAF2015,0.034804727,28.73172945,,,,
ZAF2016,,,,,,
ZAF2017,,,,,0.038465043,25.99763088
ZAF2018,,,,,0.034905361,28.64889458
ZAF2019,,,0.037588185,26.60410441,0.039965563,25.02154194
ZAF2020,,,0.038082598,26.25871297,0.03726257,26.83658127
ZAF2021,,,,,,
ZAF2022,,,,,,
SSD1980,,,,,,
SSD1981,,,,,,
SSD1982,,,,,,
SSD1983,,,,,,
SSD1984,,,,,,
SSD1985,,,,,,
SSD1986,,,,,,
SSD1987,,,,,,
SSD1988,,,,,,
SSD1989,,,,,,
SSD1990,,,,,,
SSD1991,,,,,,
SSD1992,,,,,,
SSD1993,,,,,,
SSD1994,,,,,,
SSD1995,,,,,,
SSD1996,,,,,,
SSD1997,,,,,,
SSD1998,,,,,,
SSD1999,,,,,,
SSD2000,,,,,,
SSD2001,,,,,,
SSD2002,,,,,,
SSD2003,,,,,,
SSD2004,,,,,,
SSD2005,,,,,,
SSD2006,,,,,,
SSD2007,,,,,,
SSD2008,,,,,,
SSD2009,,,,,,
SSD2010,,,,,,
SSD2011,0.018046286,55.41306367,0.003811057,262.3944116,0.003549638,281.7188287
SSD2012,,,,,,
SSD2013,,,,,,
SSD2014,,,,,,
SSD2015,0.015612717,64.05035232,0.004438774,225.2874512,0.003776963,264.7630074
SSD2016,,,,,,
SSD2017,,,,,,
SSD2018,,,,,,
SSD2019,,,,,,
SSD2020,,,,,,
SSD2021,,,,,,
SSD2022,,,,,,
ESP1980,,,,,,
ESP1981,0.038451137,26.00703326,,,,
ESP1982,0.038833167,25.75118335,,,,
ESP1983,0.040220804,24.86275508,,,,
ESP1984,0.041000854,24.38973584,,,,
ESP1985,,,,,,
ESP1986,0.042458735,23.55227964,,,,
ESP1987,0.041932104,23.84807592,,,,
ESP1988,0.042316729,23.63131617,,,,
ESP1989,,,,,,
ESP1990,0.044488871,22.47753147,,,,
ESP1991,0.04780026,20.92038833,,,,
ESP1992,0.049476737,20.2115189,,,,
ESP1993,0.053247904,18.78008209,0.058465488,17.10410768,,
ESP1994,0.055229344,18.10631694,0.059919976,16.68892511,,
ESP1995,0.058903876,16.97681155,0.063056433,15.85881011,0.07753918,12.89670584
ESP1996,,,0.065780059,15.20217555,0.082287445,12.15252215
ESP1997,,,,,,
ESP1998,0.067475176,14.82026512,,,,
ESP1999,0.069503333,14.38779925,,,,
ESP2000,0.071851345,13.91762388,,,,
ESP2001,0.072722056,13.75098638,,,,
ESP2002,0.073952236,13.52224166,0.086025294,11.62448801,0.128379523,7.789404263
ESP2003,0.074533769,13.4167373,0.086097535,11.61473438,0.127624781,7.8354689
ESP2004,0.074397853,13.44124817,0.089832012,11.13188921,0.128197285,7.800477209
ESP2005,0.074946303,13.34288639,0.092865823,10.76822416,0.129753242,7.706936542
ESP2006,0.076364549,13.09508165,0.093214506,10.72794401,0.133645614,7.482475248
ESP2007,0.081200319,12.31522263,0.095033214,10.52263688,0.131849633,7.58439727
ESP2008,0.084241646,11.87061329,0.107173119,9.330697963,0.106455028,9.393638048
ESP2009,0.082861288,12.0683618,0.107641139,9.290128405,0.111744551,8.948982188
ESP2010,0.083841495,11.92726825,0.107077059,9.339068633,0.116347455,8.594945169
ESP2011,0.084327487,11.85852963,0.104462938,9.572773064,0.119091421,8.396910455
ESP2012,0.083515952,11.97376039,0.102227134,9.782138657,0.12003834,8.330671707
ESP2013,0.081228064,12.3110161,0.099392695,10.06110161,0.105656011,9.464676799
ESP2014,0.081818623,12.22215636,0.099286702,10.0718423,0.107838966,9.273085932
ESP2015,0.080662901,12.39727287,0.100503289,9.949923163,0.107997047,9.259512432
ESP2016,0.080220189,12.46568983,0.104155013,9.601074093,0.113168059,8.83641559
ESP2017,0.078215423,12.78520219,0.104228605,9.594295173,0.113599594,8.802848381
ESP2018,0.078224336,12.78374546,0.103197593,9.690148494,0.117213539,8.53143765
ESP2019,0.079446979,12.58701103,0.103197543,9.690153194,0.121112675,8.256774088
ESP2020,0.080755391,12.3830742,0.102111242,9.793240998,0.122192398,8.183815179
ESP2021,,,,,,
ESP2022,,,,,,
LKA1980,,,,,,
LKA1981,,,,,,
LKA1982,,,,,,
LKA1983,,,,,,
LKA1984,,,,,,
LKA1985,,,,,,
LKA1986,,,,,,
LKA1987,,,,,,
LKA1988,,,,,,
LKA1989,,,,,,
LKA1990,,,,,,
LKA1991,,,,,,
LKA1992,0.036664291,27.27449439,,,,
LKA1993,0.037256292,26.84110387,,,,
LKA1994,0.038144506,26.21609517,,,,
LKA1995,0.039340278,25.41924097,,,,
LKA1996,0.037799828,26.45514705,,,,
LKA1997,,,,,,
LKA1998,,,,,,
LKA1999,,,,,,
LKA2000,,,,,,
LKA2001,0.041019496,24.3786516,0.046135828,21.67512837,,
LKA2002,0.042669333,23.43603565,0.044939583,22.25209804,,
LKA2003,0.043873643,22.79272763,0.046235151,21.62856583,,
LKA2004,0.043407725,23.037374,0.049983996,20.00640372,,
LKA2005,0.04541375,22.0197629,0.050519433,19.79436291,,
LKA2006,0.042130319,23.73587544,0.053349538,18.74430482,,
LKA2007,0.041284865,24.22195143,0.05254514,19.03125597,,
LKA2008,0.041402594,24.15307621,,,,
LKA2009,0.040997952,24.39146223,,,,
LKA2010,0.041608168,24.03374237,0.05921762,16.88686567,,
LKA2011,0.041355343,24.18067227,0.059271689,16.8714611,0.055403317,18.04946086
LKA2012,0.040914575,24.44116786,0.06014422,16.62670173,0.054839364,18.2350766
LKA2013,0.04237708,23.59766176,0.057707181,17.32886598,,
LKA2014,0.04284157,23.34181494,,,,
LKA2015,0.043909634,22.77404528,0.056977997,17.55063461,,
LKA2016,0.043802205,22.82990082,0.057807309,17.29885057,0.054170056,18.46038323
LKA2017,0.043881995,22.78838959,0.05815667,17.19493214,0.05411811,18.47810275
LKA2018,0.04550534,21.97544298,0.059027499,16.94125648,0.055327728,18.07412016
LKA2019,0.046082131,21.7003853,0.060729422,16.46648321,,
LKA2020,0.046120912,21.68213841,0.057373856,17.42954132,0.05488858,18.21872611
LKA2021,,,,,,
LKA2022,,,,,,
SDN1980,,,,,,
SDN1981,,,,,,
SDN1982,,,,,,
SDN1983,,,,,,
SDN1984,,,,,,
SDN1985,,,,,,
SDN1986,,,,,,
SDN1987,,,,,,
SDN1988,,,,,,
SDN1989,,,,,,
SDN1990,,,,,,
SDN1991,,,,,,
SDN1992,,,,,,
SDN1993,,,,,,
SDN1994,,,,,,
SDN1995,,,,,,
SDN1996,,,,,,
SDN1997,,,,,,
SDN1998,,,,,,
SDN1999,,,,,,
SDN2000,,,,,,
SDN2001,,,,,,
SDN2002,,,,,,
SDN2003,,,,,,
SDN2004,,,,,,
SDN2005,,,,,,
SDN2006,,,,,,
SDN2007,,,,,,
SDN2008,,,,,,
SDN2009,,,,,,
SDN2010,,,,,,
SDN2011,,,,,,
SDN2012,,,,,0.022821383,43.81855399
SDN2013,,,,,0.021414577,46.69716242
SDN2014,,,,,0.024578271,40.68634511
SDN2015,,,,,0.024879738,40.19334951
SDN2016,,,,,0.026365095,37.92893643
SDN2017,,,,,0.025862109,38.6666061
SDN2018,,,,,0.025382713,39.39689209
SDN2019,,,,,,
SDN2020,,,,,,
SDN2021,,,,,,
SDN2022,,,,,,
XDN1980,,,,,,
XDN1981,,,,,,
XDN1982,,,,,,
XDN1983,,,,,,
XDN1984,,,,,,
XDN1985,,,,,,
XDN1986,,,,,,
XDN1987,,,,,,
XDN1988,,,,,,
XDN1989,,,,,,
XDN1990,,,,,,
XDN1991,,,,,,
XDN1992,,,,,,
XDN1993,,,,,,
XDN1994,,,,,,
XDN1995,,,,,,
XDN1996,,,,,,
XDN1997,,,,,,
XDN1998,,,,,,
XDN1999,,,,,,
XDN2000,,,,,,
XDN2001,,,,,,
XDN2002,,,,,,
XDN2003,,,,,,
XDN2004,,,,,,
XDN2005,,,,,,
XDN2006,,,,,,
XDN2007,,,,,,
XDN2008,,,,,,
XDN2009,,,,,,
XDN2010,,,,,,
XDN2011,,,,,,
XDN2012,,,,,,
XDN2013,,,,,,
XDN2014,,,,,,
XDN2015,,,,,,
XDN2016,,,,,,
XDN2017,,,,,,
XDN2018,,,,,,
XDN2019,,,,,,
XDN2020,,,,,,
XDN2021,,,,,,
XDN2022,,,,,,
SUR1980,0.056466154,17.70972382,,,,
SUR1981,0.047542318,21.03389226,,,,
SUR1982,0.048907333,20.44683136,,,,
SUR1983,0.053893956,18.55495617,,,,
SUR1984,0.056224216,17.78593066,,,,
SUR1985,0.055445896,18.03559986,,,,
SUR1986,0.061798099,16.18172757,,,,
SUR1987,0.056849229,17.59038817,,,,
SUR1988,0.056315535,17.75708955,,,,
SUR1989,0.060038642,16.65593975,,,,
SUR1990,0.053989451,18.52213685,,,,
SUR1991,0.050591426,19.76619509,,,,
SUR1992,0.053841293,18.5731053,,,,
SUR1993,0.064535848,15.49526387,,,,
SUR1994,,,,,,
SUR1995,,,,,,
SUR1996,,,,,,
SUR1997,,,,,,
SUR1998,,,,,,
SUR1999,,,,,,
SUR2000,,,,,,
SUR2001,0.053207498,18.79434368,0.048285865,20.70999454,0.050223214,19.91111111
SUR2002,0.053521768,18.68398663,0.052054723,19.21055276,0.044120077,22.66541823
SUR2003,,,,,,
SUR2004,,,,,,
SUR2005,0.056422011,17.72357955,0.049982167,20.00713558,0.04823372,20.73238381
SUR2006,0.066187649,15.10855899,0.052084905,19.19942057,0.044817927,22.3125
SUR2007,0.078742808,12.69957256,0.052203339,19.15586273,0.045199943,22.12392157
SUR2008,0.069870818,14.31212678,0.056140091,17.81258249,,
SUR2009,0.074201372,13.47683983,0.053270016,18.77228637,0.047524209,21.04190751
SUR2010,0.076298962,13.10633818,0.058239056,17.17060811,0.042437984,23.56379585
SUR2011,0.07840491,12.75430328,0.058275862,17.15976331,0.044399799,22.52262443
SUR2012,0.080588963,12.40864714,0.060751694,16.46044625,0.05369642,18.62321539
SUR2013,0.082136777,12.17481424,0.063249969,15.81028438,0.050608029,19.75971034
SUR2014,0.084614148,11.81835455,0.06830433,14.64036036,0.047644468,20.98879552
SUR2015,0.086867613,11.51177016,0.069747445,14.33744276,0.057795744,17.30231214
SUR2016,0.086547765,11.5543134,0.078139558,12.79761531,,
SUR2017,0.085546246,11.68958373,0.069373073,14.41481481,,
SUR2018,0.081265778,12.30530273,0.066497288,15.0382072,,
SUR2019,0.084260298,11.86798554,0.06978333,14.33006993,,
SUR2020,0.084706521,11.80546654,0.075925294,13.17084136,0.062664908,15.95789474
SUR2021,0.080630021,12.40232833,0.081524255,12.26628811,0.031854043,31.39318885
SUR2022,,,,,,
SJM1980,,,,,,
SJM1981,,,,,,
SJM1982,,,,,,
SJM1983,,,,,,
SJM1984,,,,,,
SJM1985,,,,,,
SJM1986,,,,,,
SJM1987,,,,,,
SJM1988,,,,,,
SJM1989,,,,,,
SJM1990,,,,,,
SJM1991,,,,,,
SJM1992,,,,,,
SJM1993,,,,,,
SJM1994,,,,,,
SJM1995,,,,,,
SJM1996,,,,,,
SJM1997,,,,,,
SJM1998,,,,,,
SJM1999,,,,,,
SJM2000,,,,,,
SJM2001,,,,,,
SJM2002,,,,,,
SJM2003,,,,,,
SJM2004,,,,,,
